step,vehicle_id,lane,pos_x,pos_y,speed,reward
37,0,"('a', 'b', 0)",200.04368051321325,0.0,25.000000902297295,-0.24999995488513527
37,1,"('c', 'd', 0)",349.90643945215055,0.0,25.00000176315434,-0.43320823796547914
37,2,"('c', 'd', 0)",378.56337151342757,3.906610040188941e-06,25.000000421483406,-0.2499999789258297
37,3,"('b', 'c', 1)",231.01866468678398,3.5,25.000002775432318,-0.24999986122838413
37,4,"('b', 'c', 2)",295.4423119256426,7.93349210883939,25.000001699963644,-0.24999991500181784
37,5,"('c', 'd', 2)",346.0487039533523,7.000001287510377,25.00000158542857,-0.26686517344590377
37,6,"('a', 'b', 2)",195.08140385020718,13.5,25.000001031609557,-0.2499999484195221
37,7,"('c', 'd', 2)",393.52536508840643,6.99999999999995,28.439635769731773,-2.062560033657831
38,0,"('a', 'b', 0)",205.04368067436428,0.0,25.000000633712226,-0.24999996831438875
38,1,"('c', 'd', 0)",354.9064397670514,0.0,25.000001238319648,-0.43320821368104434
38,2,"('c', 'd', 0)",383.5633715887036,6.698576399353633e-07,25.00000029602127,-0.24999998519893651
38,3,"('b', 'c', 1)",236.01866518247846,3.5,25.00000194927482,-0.24999990253625892
38,4,"('b', 'c', 2)",300.4318402234756,7.610482087636514,25.0000011939388,-0.24999994030305994
38,5,"('c', 'd', 2)",351.04870423651096,7.0000002207664656,25.00000111349716,-0.28445888371566713
38,6,"('a', 'b', 2)",200.0814040344535,13.5,25.000000724532367,-0.24999996377338163
38,7,"('c', 'd', 2)",399.0326909830828,6.999999999999995,25.92742594527115,-2.7807327693515345
39,0,"('a', 'b', 0)",210.04368078754578,0.0,25.000000445076353,-0.24999997774618232
39,1,"('c', 'd', 0)",359.9064399882163,0.0,25.000000869711467,-0.4332081966251798
39,2,"('c', 'd', 0)",388.56337164157327,1.1485898590950797e-07,25.0000002079052,-0.24999998960474
39,3,"('b', 'c', 1)",241.01866553062055,3.5,25.000001369038007,-0.24999993154809963
39,4,"('b', 'c', 2)",305.4251217185647,7.352030299874676,25.00000083854138,-0.24999995807293107
39,5,"('c', 'd', 2)",356.04870443538243,7.000000037854325,25.000000782044644,-0.3169724172542094
39,6,"('a', 'b', 2)",205.08140416385555,13.5,25.00000050886224,-0.24999997455688805
39,7,"('c', 'd', 2)",403.98433825067445,6.999999999999999,22.67468049928509,-3.4612815544214017
40,0,"('a', 'b', 0)",215.04368086703676,0.0,25.000000312591347,-0.2499999843704327
40,1,"('c', 'd', 0)",364.90644014354746,0.0,25.00000061082616,-0.43320818464630895
40,2,"('c', 'd', 0)",393.56337167870527,1.9694613033837644e-08,25.000000146018465,-0.2499999926990768
40,3,"('b', 'c', 1)",246.01866577513186,3.5,25.00000096151915,-0.24999995192404256
40,4,"('b', 'c', 2)",310.4215691040423,7.164650778790291,25.000000588934412,-0.24999997055327938
40,5,"('c', 'd', 2)",361.0487045750562,7.0000000064907955,25.00000054925495,-0.37381570202590764
40,6,"('a', 'b', 2)",210.08140425473877,13.5,25.000000357390217,-0.24999998213048913
40,7,"('c', 'd', 2)",408.2480466196826,6.999999999999999,18.901833217604892,-4.038925389427136
41,0,"('b', 'c', 0)",220.0436809228658,0.0,25.00000021954289,-0.24999998902285547
41,1,"('c', 'd', 0)",369.9064402526415,0.0,25.000000429002732,-0.43320817623316116
41,2,"('c', 'd', 0)",398.5633717047843,3.3769912344760247e-09,25.000000102553436,-0.24999999487232816
41,3,"('b', 'c', 1)",251.01866594685998,3.5,25.00000067530563,-0.24999996623471854
41,4,"('b', 'c', 2)",315.42028003384854,7.053099806452466,25.00000041362746,-0.24999997931862694
41,5,"('c', 'd', 2)",366.0487046731536,7.000000001112962,25.000000385759307,-0.4677412179587354
41,6,"('a', 'b', 2)",215.08140431856896,13.5,25.000000251006572,-0.24999998744967145
41,7,"('c', 'd', 1)",410.65094512895854,4.389536470171562,16.252041985478332,-0.6873979007260834
42,0,"('b', 'c', 0)",225.04368096207634,0.0,25.00000015419199,-0.24999999229040049
42,1,"('c', 'd', 0)",374.9064403292617,0.0,25.000000301302332,-0.433208170324325
42,2,"('c', 'd', 0)",403.5633717231005,5.790456655414594e-10,25.00000007202656,-0.2499999963986721
42,3,"('b', 'c', 1)",256.0186660674701,3.5,25.000000474288726,-0.2499999762855637
42,4,"('c', 'd', 2)",320.4200969927039,7.012414846332925,25.000000290503788,-0.25019746755285444
42,5,"('c', 'd', 2)",371.0487047420506,7.000000000190837,25.000000270931093,-0.6142426605838758
42,6,"('b', 'c', 2)",220.08139097404725,13.493319356815233,25.000000176289937,-0.2499999911855031
42,7,"('c', 'd', 1)",413.67741166532375,3.952188873841313,14.391008911611669,-0.7804495544194165
43,0,"('b', 'c', 0)",230.04368098961515,0.0,25.000000108293964,-0.24999999458530175
43,1,"('c', 'd', 0)",379.90644038307454,0.0,25.000000211614257,-0.43320816617437247
43,2,"('c', 'd', 0)",408.56337173596444,9.928724858129191e-11,25.000000050586557,-0.24999999747067214
43,3,"('b', 'c', 1)",261.01866615217847,3.5,25.000000333108133,-0.2499999833445934
43,4,"('c', 'd', 2)",325.4200842223889,7.002128835627831,25.000000204030094,-0.2505213517111392
43,5,"('c', 'd', 2)",376.04870479043905,7.000000000032722,25.000000190283565,-0.8295971383145808
43,6,"('b', 'c', 2)",225.08109036316236,13.441073161855279,25.000000123814058,-0.24999999380929716
43,7,"('c', 'd', 1)",416.44420328831245,3.6710825477106845,13.083945902256756,-0.8458027048871621
44,0,"('b', 'c', 0)",235.04368100895653,0.0,25.000000076058313,-0.24999999619708435
44,1,"('c', 'd', 0)",384.90644042086905,0.0,25.000000148623457,-0.44817084387339057
44,2,"('c', 'd', 0)",413.4563758602256,1.8736466878455852e-11,23.511659843484658,-0.3244170078257671
44,3,"('b', 'c', 1)",266.01866621167187,3.5,25.00000023395249,-0.24999998830237546
44,4,"('c', 'd', 2)",330.420083881799,7.000365028038671,25.000000143296855,-0.2513092871071218
44,5,"('c', 'd', 2)",381.04870482442385,7.000000000005611,25.000000133642228,-1.1272975676857255
44,6,"('b', 'c', 2)",230.07957045890944,13.319461667430597,25.00000008695857,-0.24999999565207154
44,7,"('c', 'd', 1)",419.10029486217144,3.5780963526610874,13.654293967017091,-0.8172853016491455
45,0,"('b', 'c', 0)",240.04368102254062,0.0,25.000000053418184,-0.24999999732909084
45,1,"('c', 'd', 0)",389.90644044741333,0.0,25.000000104383005,-0.5007482270801098
45,2,"('c', 'd', 0)",418.0835611985269,4.261006999086225e-12,22.4663509463157,-0.37668245268421496
45,3,"('b', 'c', 1)",271.018666253456,3.5,25.00000016431231,-0.24999999178438448
45,4,"('c', 'd', 2)",335.4200838963067,7.000062590548512,25.000000100641962,-0.2531276621955295
45,5,"('c', 'd', 2)",386.04870484829246,7.000000000000962,25.000000093861207,-1.5131440805950898
45,6,"('b', 'c', 2)",235.07570923900025,13.124000766951623,25.00000006107378,-0.24999999694631092
45,7,"('d', 'e', 1)",421.96659173421216,3.5342040801254613,15.54320783417387,-0.7228396082913064
46,0,"('b', 'c', 0)",245.04368103208114,0.0,25.000000037517296,-0.2499999981241352
46,1,"('c', 'd', 0)",394.9064404660562,0.0,25.000000073311522,-0.5809746432585295
46,2,"('d', 'e', 0)",422.5240535074574,1.0585224039254999e-12,21.73219709809827,-0.41339014509508654
46,3,"('b', 'c', 1)",276.01866628280226,3.5,25.00000011540179,-0.24999999422991048
46,4,"('c', 'd', 2)",340.4200839139555,7.000010732261265,25.000000070684067,-0.2571070418227826
46,5,"('c', 'd', 2)",391.04870486505615,7.000000000000165,25.000000065921725,-1.979992147053595
46,6,"('b', 'c', 2)",240.06861339879455,12.858347977838552,25.00000004289407,-0.24999999785529659
46,7,"('d', 'e', 1)",425.27752942775436,3.513133321708497,18.358192607814843,-0.5820903696092579
47,0,"('b', 'c', 0)",250.04368103878176,0.0,25.000000026349596,-0.2499999986825202
47,1,"('c', 'd', 0)",399.9064404791497,0.0,25.000000051489025,-0.6822737792254672
47,2,"('d', 'e', 0)",426.8334253348543,2.776131448623091e-13,21.21657738576998,-0.43917113071150093
47,3,"('b', 'c', 1)",281.0186663034131,3.5,25.000000081050366,-0.24999999594748168
47,4,"('c', 'd', 2)",345.4200839265702,7.000001840236821,25.000000049643678,-0.2653618259406839
47,5,"('c', 'd', 2)",396.0487048768298,7.000000000000028,25.000000046298933,-2.5038273646325377
47,6,"('b', 'c', 2)",245.05772584213335,12.528969694667715,25.000000030125875,-0.24999999849370624
47,7,"('d', 'e', 1)",429.1982815190151,3.5040289801387097,21.823586577779423,-0.4088206711110288
48,0,"('b', 'c', 0)",255.04368104348782,0.0,25.00000001850616,-0.24999999907469195
48,1,"('c', 'd', 0)",404.9064404883457,0.0,25.000000036162387,-0.8002698714077916
48,2,"('d', 'e', 0)",431.0507070572511,7.551617281243887e-14,20.85444118177535,-0.4572779409112325
48,3,"('b', 'c', 1)",286.0186663178888,3.5,25.000000056924264,-0.24999999715378673
48,4,"('c', 'd', 2)",350.4200839354363,7.00000031554129,25.000000034866343,-0.28158508025775475
48,5,"('c', 'd', 2)",400.9417090003252,7.000000000000005,23.51165984047332,-3.106154988716855
48,6,"('b', 'c', 2)",250.04286807766576,12.144050165339504,25.000000021158364,-0.2499999989420818
48,7,"('d', 'e', 1)",433.73796615015993,3.5009291244321976,24.257443522391036,-0.2871278238804482
49,0,"('b', 'c', 0)",260.04368104679304,0.0,25.000000012997468,-0.24999999935012662
49,1,"('c', 'd', 0)",409.9064404948043,0.0,25.000000025398,-0.9320667659263671
49,2,"('d', 'e', 0)",435.2033109555599,2.072922190209223e-14,20.600101351260605,-0.46999493243696977
49,3,"('b', 'c', 1)",291.0186663280555,3.5,25.00000003997973,-0.24999999800101347
49,4,"('c', 'd', 2)",355.42008394166345,7.0000000541051595,25.000000024487747,-0.3117740925507661
49,5,"('c', 'd', 2)",405.46189845331514,7.000000000000001,20.978010752156845,-3.6890415327678294
49,6,"('b', 'c', 2)",255.02424951767085,11.713104697904978,25.000000014860195,-0.24999999925699024
49,7,"('d', 'e', 1)",438.71234076663,3.500161801392467,25.966819044532524,-0.20165904777337373
50,0,"('b', 'c', 0)",265.0436810491144,0.0,25.000000009128534,-0.24999999954357333
50,1,"('c', 'd', 0)",414.9064404993404,0.0,25.000000017837827,-1.0757932755546487
50,2,"('d', 'e', 0)",439.31048955080564,6.30440919412263e-15,20.421470359184404,-0.4789264820407798
50,3,"('b', 'c', 1)",296.0186663351959,3.5,25.000000028079043,-0.24999999859604782
50,4,"('c', 'd', 2)",360.420083946037,7.000000009277291,25.00000001719853,-0.36492540154060443
50,5,"('c', 'd', 2)",409.4225802090502,7.000000000000001,17.710207825931832,-4.191089334071022
50,6,"('b', 'c', 2)",260.0024420160218,11.246700826012738,25.00000001043679,-0.24999999947816054
50,7,"('d', 'e', 1)",443.99201132612194,3.5000202121800927,27.167368108094173,-0.1416315945952913
51,0,"('b', 'c', 0)",270.0436810507448,0.0,25.000000006411263,-0.24999999967943687
51,1,"('c', 'd', 0)",419.90644050252627,0.0,25.000000012528076,-1.2303087114601223
51,2,"('d', 'e', 0)",443.3857645038451,1.5319498098506473e-15,20.29601210411854,-0.48519939479407304
51,3,"('b', 'c', 1)",301.01866634021087,3.5,25.00000001972081,-0.24999999901395942
51,4,"('c', 'd', 2)",365.42008394910863,7.000000001590756,25.000000012079077,-0.4533812712605848
51,5,"('c', 'd', 1)",411.53853989918275,4.405629695778396,15.415125386662684,-0.7292437306668658
51,6,"('b', 'c', 2)",264.978321544123,10.756192961447562,25.000000007330087,-0.24999999963349562
51,7,"('d', 'e', 1)",449.48610093880006,3.5000014116983538,28.01055208689193,-0.09947239565540344
52,0,"('b', 'c', 0)",275.04368105188985,0.0,25.000000004502837,-0.2499999997748581
52,1,"('d', 'e', 0)",424.79944461999014,0.0,23.51165981675497,-1.2049595501000177
52,2,"('d', 'e', 0)",447.43863250927205,3.855746597468144e-16,20.207898761740317,-0.48960506191298414
52,3,"('b', 'c', 1)",306.018666343733,3.5,25.000000013850556,-0.2499999993074722
52,4,"('c', 'd', 2)",370.42008395126595,7.000000000272764,25.000000008483525,-0.5923664187795638
52,5,"('c', 'd', 1)",414.553322618854,3.9673465054032295,15.291555827121117,-0.7354222086439441
52,6,"('b', 'c', 2)",269.95298291177556,10.253459105981278,25.000000005148156,-0.24999999974259224
52,7,"('d', 'e', 1)",455.130783904113,3.499999939204555,28.60274714470325,-0.06986264276483745
53,0,"('b', 'c', 0)",280.04368105269407,0.0,25.000000003162487,-0.2499999998418756
53,1,"('d', 'e', 0)",429.4266299535176,0.0,22.46635092754259,-1.1615866730406244
53,2,"('d', 'e', 0)",451.58275928400263,1.4791629669646862e-16,21.634354137189362,-0.4182822931405319
53,3,"('b', 'c', 1)",311.01866634620677,3.5,25.00000000972769,-0.2499999995136155
53,4,"('c', 'd', 2)",375.4200839527811,7.00000000004677,25.000000005958253,-0.7982222249789276
53,5,"('c', 'd', 1)",417.5884530630522,3.6727182415165927,15.204768975975325,-0.7397615512012338
53,6,"('b', 'c', 2)",274.92763562561606,9.750639475116927,25.00000000361571,-0.2499999998192145
53,7,"('d', 'e', 1)",460.88123339415466,3.499999968016163,29.0186646613005,-0.049066766934974915
54,0,"('b', 'c', 0)",285.0436810532589,0.0,25.000000002221114,-0.24999999988894428
54,1,"('d', 'e', 0)",433.8671222590952,0.0,21.732197084913313,-1.053610166231537
54,2,"('d', 'e', 0)",456.0886480475994,-3.648804114503796e-17,24.124539531194724,-0.2937730234402638
54,3,"('b', 'c', 1)",316.01866634794413,3.5,25.000000006832067,-0.2499999996583966
54,4,"('c', 'd', 2)",380.4200839538453,7.000000000008019,25.000000004184674,-1.0850402152196477
54,5,"('d', 'e', 1)",420.6231846898411,3.5698936303944,15.143815796569776,-0.7428092101715112
54,6,"('b', 'c', 2)",279.9034900529691,9.259876598428555,25.00000000253943,-0.24999999987302846
54,7,"('d', 'e', 1)",466.70596609497954,3.4999999959344166,29.3107768265924,-0.03446115867038002
55,0,"('b', 'c', 0)",290.04368105365563,0.0,25.00000000155996,-0.24999999992200195
55,1,"('d', 'e', 0)",438.17649408413735,0.0,21.21657737650976,-0.8695455467245705
55,2,"('d', 'e', 0)",461.03928597210086,-2.390938213267951e-16,25.873476323692316,-0.20632618381538426
55,3,"('c', 'd', 1)",321.01866634916433,3.5,25.00000000479838,-0.24999999976008103
55,4,"('c', 'd', 2)",385.42008395459266,7.000000000001375,25.00000000293903,-1.4598831289401715
55,5,"('d', 'e', 1)",423.64856800125057,3.5283364852940253,15.101006430512655,-0.7449496784743672
55,6,"('b', 'c', 2)",284.8816434977249,8.793055345966891,25.000000001783523,-0.2499999999108239
55,7,"('d', 'e', 1)",472.5828702689471,3.49999999990085,29.515936536646514,-0.024203173167674286
56,0,"('b', 'c', 0)",295.0436810539342,0.0,25.00000000109561,-0.2499999999452195
56,1,"('d', 'e', 0)",442.39377580488025,0.0,20.8544411752716,-0.6398941045111188
56,2,"('d', 'e', 0)",466.30228544719654,-4.544830562111699e-16,27.101810531866207,-0.1449094734066897
56,3,"('c', 'd', 1)",326.0186663500213,3.5,25.000000003370058,-0.24999999983149712
56,4,"('c', 'd', 2)",390.4200839551176,7.000000000000235,25.000000002064173,-1.917495712909807
56,5,"('d', 'e', 1)",426.66655824052293,3.5115215547571905,15.07094004447528,-0.746452997776236
56,6,"('b', 'c', 2)",289.8629758104795,8.36154140934806,25.000000001252623,-0.24999999993736888
56,7,"('d', 'e', 1)",478.49641613598607,3.5000000000528213,29.660026758248307,-0.016998662087584604
57,0,"('b', 'c', 0)",300.04368105412993,0.0,25.000000000769482,-0.2499999999615259
57,1,"('d', 'e', 0)",446.54637970202754,0.0,20.60010134669281,-0.4699949326653595
57,2,"('d', 'e', 0)",471.7846664228467,-6.788505199127466e-16,27.964508905782576,-0.10177455471087116
57,3,"('c', 'd', 1)",331.0186663506232,3.5,25.000000002366896,-0.24999999988165522
57,4,"('c', 'd', 2)",395.4200839554863,7.000000000000041,25.000000001449735,-2.4361064576815643
57,5,"('d', 'e', 1)",429.6792199996312,3.504693007553197,15.049823460591691,-0.7475088269704154
57,6,"('b', 'c', 2)",294.8480637631906,7.975918341474206,25.000000000879755,-0.2499999999560123
57,7,"('d', 'e', 1)",484.4356966351959,3.500000000009506,29.761225926232008,-0.011938703688399555
58,0,"('b', 'c', 0)",305.0436810542674,0.0,25.000000000540428,-0.24999999997297861
58,1,"('d', 'e', 0)",450.65355829645745,0.0,20.421470355976297,-0.47892648220118517
58,2,"('d', 'e', 0)",477.4211260381182,-1.6937499758768595e-16,28.570409546996817,-0.07147952265015911
58,3,"('c', 'd', 1)",336.01866635104597,3.5,25.000000001662343,-0.24999999991688282
58,4,"('c', 'd', 2)",400.31308807097156,7.000000000000007,23.5116598089743,-3.0392212825713956
58,5,"('d', 'e', 1)",432.6881171524513,3.501913902900375,15.034992608810626,-0.7482503695594687
58,6,"('b', 'c', 2)",299.837122478044,7.645726112897819,25.00000000061788,-0.24999999996910593
58,7,"('d', 'e', 1)",490.393051389099,3.5000000000004974,29.8323013363934,-0.008384933180330068
59,0,"('b', 'c', 0)",310.04368105436384,0.0,25.000000000379558,-0.24999999998102207
59,1,"('d', 'e', 0)",454.728833248924,0.0,20.296012101865383,-0.4851993949067308
59,2,"('d', 'e', 0)",483.16580000659417,-1.3685008040176652e-17,28.995952932870193,-0.05020235335649037
59,3,"('c', 'd', 1)",341.01866635134286,3.5,25.000000001167518,-0.24999999994162414
59,4,"('c', 'd', 2)",404.8332775183357,7.000000000000003,20.978010730034075,-3.629140212614357
59,5,"('d', 'e', 1)",435.6943666353742,3.500781190853318,15.02457642758716,-0.748771178620642
59,6,"('b', 'c', 2)",304.82998049112354,7.379207747990217,25.000000000433957,-0.24999999997830213
59,7,"('d', 'e', 1)",496.36310026975525,3.4999999999999094,29.88221986863295,-0.005889006568352451
60,0,"('b', 'c', 0)",315.0436810544316,0.0,25.000000000266574,-0.24999999998667133
60,1,"('d', 'e', 0)",458.78170125394854,0.0,20.207898760157853,-0.4896050619921073
60,2,"('d', 'e', 0)",488.98647637402854,-2.518972737308312e-16,29.29482565381281,-0.03525871730935948
60,3,"('c', 'd', 1)",346.0186663515514,3.5,25.000000000819984,-0.2499999999590008
60,4,"('c', 'd', 2)",408.79395927011956,7.000000000000001,17.7102078103943,-4.142446829690075
60,5,"('d', 'e', 1)",438.698755967959,3.5003190456967275,15.017260810596193,-0.7491369594701903
60,6,"('b', 'c', 2)",309.8260923774074,7.183074192265578,25.00000000030478,-0.24999999998476097
60,7,"('d', 'e', 1)",502.3420646413547,3.4999999999999782,29.917279249300506,-0.0041360375349747125
61,0,"('c', 'd', 0)",320.04368105447924,0.0,25.000000000187224,-0.24999999999063882
61,1,"('d', 'e', 0)",462.81883214362284,0.0,20.14601394403405,-0.49269930279829754
61,2,"('d', 'e', 0)",494.86053165540915,-4.922940814280392e-16,29.504733518178544,-0.024763324091072847
61,3,"('c', 'd', 1)",351.01866635169785,3.5,25.0000000005759,-0.24999999997120503
61,4,"('c', 'd', 1)",410.90991895781303,4.405629697356208,15.415125375750184,-0.7292437312124908
61,5,"('d', 'e', 1)",441.70183875666584,3.5001303557324066,15.012122818964679,-0.749393859051766
61,6,"('b', 'c', 2)",314.8245892720281,7.0623002333856215,25.000000000214058,-0.24999999998929712
61,7,"('d', 'e', 1)",508.32729064719683,3.4999999999999987,29.941902572896925,-0.0029048713551537153
62,0,"('c', 'd', 0)",325.04368105451266,0.0,25.000000000131493,-0.24999999999342537
62,1,"('d', 'e', 0)",466.8449103542034,0.0,20.102550259733103,-0.49487248701334485
62,2,"('d', 'e', 0)",500.7720766541291,-7.342251627978885e-16,29.652158520311954,-0.017392073984402345
62,3,"('c', 'd', 1)",356.0186663518007,3.5,25.000000000404473,-0.2499999999797764
62,4,"('c', 'd', 1)",413.8134279962027,3.980604494351861,13.803215627413024,-0.8098392186293488
62,5,"('d', 'e', 1)",444.7040039010637,3.5000532763976975,15.008514243223479,-0.7495742878388261
62,6,"('b', 'c', 2)",319.8243339899903,7.0140296080565765,25.000000000150337,-0.24999999999248312
62,7,"('d', 'e', 1)",514.3169143988994,3.5,29.959196320059295,-0.0020401839970352054
63,0,"('c', 'd', 0)",330.0436810545362,0.0,25.000000000092353,-0.24999999999538236
63,1,"('d', 'e', 0)",470.8632259149952,0.0,20.07202432508004,-0.496398783745998
63,2,"('d', 'e', 0)",506.70995187956754,3.4960926205486927e-16,29.755699811247904,-0.012215009437604785
63,3,"('c', 'd', 1)",361.01866635187287,3.5,25.000000000284075,-0.24999999998579625
63,4,"('c', 'd', 1)",416.47187003286797,3.6845653618183425,12.671119891955376,-0.8664440054022312
63,5,"('d', 'e', 1)",447.7055245517361,3.5000217785571954,15.00597982514461,-0.7497010087427695
63,6,"('c', 'd', 2)",324.82431761564857,7.002405770380427,25.000000000105587,-0.2504656314262679
63,7,"('d', 'e', 1)",520.3096268280788,3.4999999999999996,29.971342271427105,-0.0014328864286448084
64,0,"('c', 'd', 0)",335.0436810545527,0.0,25.000000000064865,-0.2499999999967567
64,1,"('d', 'e', 0)",474.8760895187338,0.0,20.050584985515748,-0.49747075072421265
64,2,"('d', 'e', 0)",512.6663196647863,-4.7007762506537076e-17,29.828420169216635,-0.008578991539168301
64,3,"('c', 'd', 1)",366.0186663519236,3.5,25.000000000199517,-0.2499999999900242
64,4,"('c', 'd', 1)",418.9469496721596,3.586877745739238,11.876012873362349,-0.9061993563318825
64,5,"('d', 'e', 1)",450.7065925533994,3.5000089040223914,15.004199822323788,-0.7497900088838106
64,6,"('c', 'd', 2)",329.82431713416406,7.0004125140753874,25.00000000007416,-0.25117632580553584
64,7,"('d', 'e', 1)",526.304508534169,3.4999999999999996,29.97987276127665,-0.0010063619361675435
65,0,"('c', 'd', 0)",340.0436810545643,0.0,25.000000000045556,-0.24999999999772216
65,1,"('d', 'e', 0)",478.88512403878065,0.0,20.03552745210434,-0.498223627394783
65,2,"('d', 'e', 0)",518.6356753657905,-2.9130475764704836e-16,29.87949400087643,-0.006025299956178509
65,3,"('c', 'd', 1)",371.0186663519593,3.5,25.000000000140126,-0.24999999999299372
65,4,"('d', 'e', 1)",421.2815529372925,3.5417560013417138,11.31758380131896,-0.934120809934052
65,5,"('d', 'e', 1)",453.70734264511816,3.5000036407222708,15.002949669451,-0.74985251652745
65,6,"('c', 'd', 2)",334.82431712002034,7.000070732878345,25.000000000052083,-0.2528268207919689
65,7,"('d', 'e', 1)",532.3009137927675,3.4999999999999996,29.985863996946012,-0.0007068001526994161
66,0,"('c', 'd', 0)",345.0436810545724,0.0,25.000000000031996,-0.24999999999840017
66,1,"('d', 'e', 0)",482.8914692709672,0.0,20.02495206512678,-0.498752396743661
66,2,"('d', 'e', 0)",524.614152895165,-5.359750653145262e-16,29.915364785252034,-0.004231760737398282
66,3,"('c', 'd', 1)",376.0186663519844,3.5,25.000000000098414,-0.24999999999507927
66,4,"('d', 'e', 1)",423.5167727653243,3.5207976401273307,10.925381215741162,-0.9537309392129419
66,5,"('d', 'e', 1)",456.707869458509,3.5000014887435027,15.002071647131567,-0.7498964176434216
66,6,"('c', 'd', 2)",339.8243171196134,7.000012128408558,25.00000000003658,-0.25646181032421705
66,7,"('d', 'e', 1)",538.2983890909875,3.4999999999999996,29.990071833246034,-0.000496408337698262
67,0,"('c', 'd', 0)",350.0436810545781,0.0,25.00000000002247,-0.24999999999887645
67,1,"('d', 'e', 0)",486.8959257303356,0.0,20.017524632846246,-0.4991237683576877
67,2,"('d', 'e', 0)",530.5990369761524,-7.809075623013551e-16,29.940557983606368,-0.002972100819681578
67,3,"('c', 'd', 1)",381.01866635200196,3.5,25.000000000069118,-0.2499999999965441
67,4,"('d', 'e', 1)",425.6820217652611,3.5105941333455215,10.649924804471159,-0.9675037597764421
67,5,"('d', 'e', 1)",459.7082394563916,3.5000006087990916,15.001454983993638,-0.7499272508003181
67,6,"('c', 'd', 2)",344.82431711960766,7.000002079631097,25.00000000002569,-0.26405061747871866
67,7,"('d', 'e', 1)",544.296615912234,3.4999999999999996,29.993027131168684,-0.0003486434415658213
68,0,"('c', 'd', 0)",355.04368105458207,0.0,25.00000000001578,-0.24999999999921096
68,1,"('d', 'e', 0)",490.8990556441855,0.0,20.01230810976307,-0.4993845945118466
68,2,"('d', 'e', 0)",536.588420583101,3.053164338852321e-16,29.958251972025323,-0.002087401398733868
68,3,"('c', 'd', 1)",386.01866635201435,3.5,25.000000000048544,-0.24999999999757283
68,4,"('d', 'e', 1)",427.7980925106455,3.5054867909838197,10.456462962811019,-0.977176851859449
68,5,"('d', 'e', 1)",462.7084993177304,3.5000002489679334,15.001021881762334,-0.7499489059118833
68,6,"('c', 'd', 2)",349.82431711961186,7.000000356589694,25.000000000018044,-0.27906175859586285
68,7,"('d', 'e', 1)",550.2953705521217,3.4999999999999996,29.995102731355786,-0.00024486343221075124
69,0,"('c', 'd', 0)",360.04368105458485,0.0,25.00000000001108,-0.249999999999446
69,1,"('d', 'e', 0)",494.90125388271935,0.0,20.008644378873377,-0.49956778105633115
69,2,"('d', 'e', 0)",542.5809643509442,-8.878326710917056e-17,29.97067902561998,-0.001466048719001023
69,3,"('c', 'd', 1)",391.01866635202305,3.5,25.000000000034092,-0.24999999999829536
69,4,"('d', 'e', 1)",429.8796154827122,3.502875083175433,10.320588528064803,-0.9839705735967599
69,5,"('d', 'e', 1)",465.7086818266542,3.5000001018177698,15.000717700222655,-0.7499641149888673
69,6,"('c', 'd', 2)",354.82431711961505,7.000000061143637,25.000000000012673,-0.3071786170768124
69,7,"('d', 'e', 1)",556.2944958959112,3.4999999999999996,29.99656049170667,-0.00017197541466651423
70,0,"('c', 'd', 0)",365.04368105458684,0.0,25.00000000000778,-0.24999999999961098
70,1,"('d', 'e', 0)",498.90279777590086,0.0,20.006071223570878,-0.4996964388214561
70,2,"('d', 'e', 0)",548.5757276007874,-3.3412007092354552e-16,29.979406942547914,-0.0010296528726042586
70,3,"('c', 'd', 1)",396.01866635202913,3.5,25.000000000023945,-0.24999999999880274
70,4,"('d', 'e', 1)",431.93687239747726,3.5015191522729054,10.225159569779397,-0.9887420215110302
70,5,"('d', 'e', 1)",468.70881000850466,3.5000000416400545,15.000504063805211,-0.7499747968097394
70,6,"('c', 'd', 2)",359.8243171196173,7.000000010484163,25.000000000008903,-0.3570115561441617
70,7,"('d', 'e', 1)",562.293881596899,3.4999999999999996,29.997584323393436,-0.00012078383032820827
71,0,"('c', 'd', 0)",370.04368105458826,0.0,25.000000000005468,-0.24999999999972666
71,1,"('d', 'e', 0)",502.9038821014275,0.0,20.004264014359794,-0.4997867992820103
71,2,"('d', 'e', 0)",554.5720496637775,-5.795206694566176e-16,29.985536837564513,-0.0007231581217743699
71,3,"('c', 'd', 1)",401.01866635203345,3.5,25.000000000016815,-0.24999999999915923
71,4,"('d', 'e', 1)",433.97708595417663,3.500807439584849,10.1581367623142,-0.99209316188429
71,5,"('d', 'e', 1)",471.70890003471516,3.5000000170295946,15.000354020121081,-0.749982298993946
71,6,"('c', 'd', 2)",364.8243171196189,7.000000001797696,25.000000000006253,-0.4405078990971504
71,7,"('d', 'e', 1)",568.2934501550689,3.4999999999999996,29.99830339311034,-8.483034448292237e-05
72,0,"('c', 'd', 0)",375.04368105458923,0.0,25.00000000000384,-0.24999999999980793
72,1,"('d', 'e', 0)",506.90464365790166,0.0,20.002994753569567,-0.49985026232152163
72,2,"('d', 'e', 0)",560.5694665310627,-8.249660730596113e-16,29.989842058755873,-0.0005078970622063306
72,3,"('c', 'd', 1)",406.0186663520364,3.5,25.00000000001181,-0.25177867245691293
72,4,"('d', 'e', 1)",436.0053292741257,3.5004309498534285,10.111064502475816,-0.9944467748762091
